playerID,Total_Wins,Total_Losses,Total_Games,Win_Percentage,First_Yr_Mgr,Last_Yr_Mgr,Yrs_As_Mgr,Avg_Rank
southbi01,1044.0,704.0,1770.0,0.5898305084745763,1929.0,1951.0,13.0,2.6153846153846154
spaldal01,78.0,47.0,126.0,0.6190476190476191,1876.0,1877.0,2.0,3.0
speaktr01,617.0,520.0,1139.0,0.5417032484635645,1919.0,1926.0,8.0,3.25
speiech01,2.0,0.0,2.0,1.0,2017.0,2017.0,1.0,1.0
spencha99,50.0,85.0,136.0,0.36764705882352944,1888.0,1888.0,1.0,7.0
stahlch01,14.0,26.0,40.0,0.35,1906.0,1906.0,1.0,8.0
stahlja01,263.0,270.0,540.0,0.48703703703703705,1905.0,1913.0,4.0,4.75
stallge01,879.0,898.0,1813.0,0.48483177054605625,1897.0,1920.0,13.0,4.846153846153846
stanked01,467.0,435.0,906.0,0.5154525386313465,1952.0,1977.0,8.0,4.625
startjo01,18.0,7.0,25.0,0.72,1873.0,1873.0,1.0,4.0
stengca01,1905.0,1842.0,3766.0,0.5058417419012214,1934.0,1965.0,25.0,4.48
stovage01,313.0,376.0,698.0,0.4484240687679083,1911.0,1915.0,5.0,5.6
stoveha01,63.0,75.0,140.0,0.45,1881.0,1885.0,2.0,6.0
streega01,365.0,332.0,702.0,0.51994301994302,1929.0,1938.0,6.0,4.0
striccu01,6.0,17.0,23.0,0.2608695652173913,1892.0,1892.0,1.0,9.0
stricge01,48.0,63.0,112.0,0.42857142857142855,1964.0,1966.0,2.0,5.5
stubimo01,0.0,8.0,8.0,0.0,1988.0,1988.0,1.0,4.0
sukefcl01,2.0,0.0,2.0,1.0,1947.0,1947.0,1.0,1.0
sullibi03,78.0,74.0,159.0,0.49056603773584906,1909.0,1909.0,1.0,4.0
sulliha02,54.0,82.0,136.0,0.39705882352941174,1965.0,1965.0,1.0,10.0
sullipa99,2.0,1.0,3.0,0.6666666666666666,1890.0,1890.0,1.0,2.0
sullite01,132.0,132.0,268.0,0.4925373134328358,1883.0,1888.0,4.0,4.75
sveumda01,134.0,202.0,336.0,0.39880952380952384,2008.0,2013.0,3.0,4.0
sweasch01,4.0,15.0,19.0,0.21052631578947367,1875.0,1875.0,1.0,8.0
swiftbo01,56.0,43.0,99.0,0.5656565656565656,1965.0,1966.0,2.0,3.5
tannech01,1352.0,1381.0,2738.0,0.493791088385683,1970.0,1988.0,19.0,3.8947368421052633
tappeel01,46.0,70.0,117.0,0.39316239316239315,1961.0,1962.0,4.0,7.5
tayloge99,40.0,64.0,109.0,0.3669724770642202,1884.0,1884.0,1.0,9.0
tayloza02,235.0,410.0,649.0,0.362095531587057,1946.0,1951.0,5.0,7.0
tebbebi01,748.0,705.0,1455.0,0.5140893470790378,1954.0,1966.0,11.0,4.7272727272727275
tebeapa01,726.0,583.0,1339.0,0.5421956684092606,1890.0,1900.0,11.0,4.181818181818182
tenacge01,19.0,14.0,33.0,0.5757575757575758,1991.0,1991.0,1.0,1.0
tennefr02,202.0,402.0,616.0,0.32792207792207795,1905.0,1911.0,4.0,7.5
terrybi01,823.0,661.0,1496.0,0.5501336898395722,1932.0,1941.0,10.0,3.3
thomafr99,11.0,18.0,29.0,0.3793103448275862,1887.0,1887.0,1.0,8.0
thompam99,2.0,6.0,9.0,0.2222222222222222,1884.0,1884.0,1.0,9.0
tigheja99,99.0,104.0,203.0,0.4876847290640394,1957.0,1958.0,2.0,4.5
tinkejo01,304.0,308.0,626.0,0.48562300319488816,1913.0,1916.0,4.0,3.75
torboje01,634.0,718.0,1352.0,0.46893491124260356,1977.0,2003.0,11.0,4.818181818181818
torrejo01,2326.0,1997.0,4329.0,0.5373065373065373,1977.0,2010.0,29.0,2.5517241379310347
toscaca99,191.0,191.0,382.0,0.5,2002.0,2004.0,3.0,3.6666666666666665
tracedi01,2.0,0.0,2.0,1.0,1979.0,1979.0,1.0,5.0
tracyji01,856.0,880.0,1736.0,0.4930875576036866,2001.0,2012.0,11.0,3.4545454545454546
trammal01,187.0,302.0,489.0,0.3824130879345603,2003.0,2014.0,4.0,4.5
traynpi01,457.0,406.0,868.0,0.5264976958525346,1934.0,1939.0,6.0,4.0
trebeto99,471.0,461.0,932.0,0.5053648068669528,1986.0,1994.0,7.0,4.571428571428571
trembda99,187.0,283.0,470.0,0.39787234042553193,2007.0,2010.0,4.0,4.75
trottsa01,4.0,7.0,12.0,0.3333333333333333,1891.0,1891.0,1.0,9.0
turnete99,0.0,1.0,1.0,0.0,1977.0,1977.0,1.0,6.0
unglabo01,9.0,20.0,29.0,0.3103448275862069,1907.0,1907.0,1.0,7.0
valenbo02,1186.0,1165.0,2351.0,0.5044661846022969,1985.0,2012.0,16.0,3.8125
vanhage01,1.0,10.0,11.0,0.09090909090909091,1892.0,1892.0,1.0,12.0
varshga01,1.0,1.0,2.0,0.5,2004.0,2004.0,1.0,2.0
venturo01,377.0,435.0,810.0,0.4654320987654321,2012.0,2016.0,5.0,3.8
vernomi01,135.0,227.0,363.0,0.371900826446281,1961.0,1963.0,3.0,9.666666666666666
virdobi01,995.0,921.0,1918.0,0.5187695516162669,1972.0,1984.0,14.0,3.0714285714285716
vittos01,262.0,198.0,462.0,0.5670995670995671,1938.0,1940.0,3.0,2.6666666666666665
vondech99,3.0,14.0,17.0,0.17647058823529413,1895.0,1897.0,3.0,11.333333333333334
vukovjo01,6.0,5.0,11.0,0.5454545454545454,1986.0,1988.0,2.0,5.5
wagnehe01,52.0,102.0,154.0,0.33766233766233766,1930.0,1930.0,1.0,8.0
wagneho01,1.0,4.0,5.0,0.2,1917.0,1917.0,1.0,8.0
wakamdo01,130.0,154.0,284.0,0.45774647887323944,2009.0,2018.0,3.0,4.0
walkeha01,630.0,604.0,1235.0,0.5101214574898786,1955.0,1972.0,9.0,4.888888888888889
wallabo01,62.0,154.0,217.0,0.2857142857142857,1911.0,1937.0,3.0,7.666666666666667
walshed01,1.0,2.0,3.0,0.3333333333333333,1924.0,1924.0,1.0,6.0
walshmi99,68.0,40.0,110.0,0.6181818181818182,1884.0,1884.0,1.0,3.0
waltebu01,81.0,123.0,206.0,0.3932038834951456,1948.0,1949.0,2.0,7.0
waltzjo99,2.0,6.0,8.0,0.25,1892.0,1892.0,1.0,12.0
wardjo01,412.0,320.0,751.0,0.5486018641810919,1880.0,1894.0,7.0,3.2857142857142856
washiro01,664.0,611.0,1275.0,0.5207843137254902,2007.0,2014.0,8.0,2.375
wathajo01,326.0,320.0,646.0,0.5046439628482973,1987.0,1992.0,6.0,4.0
watkibi01,452.0,444.0,914.0,0.49452954048140046,1884.0,1899.0,10.0,6.5
watkiha99,18.0,17.0,35.0,0.5142857142857142,1895.0,1895.0,1.0,9.0
weaveea99,1480.0,1060.0,2541.0,0.5824478551751279,1968.0,1986.0,17.0,2.235294117647059
wedgeer01,774.0,846.0,1620.0,0.4777777777777778,2003.0,2013.0,10.0,3.4
weisswa01,283.0,365.0,648.0,0.4367283950617284,2013.0,2016.0,4.0,4.25
westrwe01,260.0,366.0,627.0,0.41467304625199364,1965.0,1975.0,5.0,7.4
wheelha01,0.0,4.0,4.0,0.0,1884.0,1884.0,1.0,8.0
whitede01,9.0,11.0,20.0,0.45,1872.0,1879.0,2.0,6.0
whitejo01,1.0,0.0,1.0,1.0,1960.0,1960.0,1.0,4.0
whitewa01,9.0,38.0,47.0,0.19148936170212766,1874.0,1874.0,1.0,8.0
whitewi01,44.0,27.0,72.0,0.6111111111111112,1884.0,1884.0,1.0,5.0
wilbede01,1.0,0.0,1.0,1.0,1973.0,1973.0,1.0,6.0
wilheka01,83.0,137.0,221.0,0.3755656108597285,1921.0,1922.0,2.0,7.5
willidi02,1571.0,1451.0,3023.0,0.5196824346675488,1967.0,1988.0,21.0,3.380952380952381
williji03,910.0,790.0,1701.0,0.5349794238683128,1986.0,2004.0,12.0,2.5833333333333335
williji99,110.0,169.0,282.0,0.3900709219858156,1884.0,1888.0,3.0,6.0
willima04,179.0,145.0,324.0,0.5524691358024691,2014.0,2015.0,2.0,1.5
willite01,273.0,364.0,637.0,0.42857142857142855,1969.0,1972.0,4.0,5.25
willsma01,26.0,56.0,83.0,0.3132530120481928,1980.0,1981.0,2.0,6.5
wilsoji01,493.0,735.0,1237.0,0.39854486661277283,1934.0,1944.0,9.0,6.444444444444445
winebo01,16.0,25.0,41.0,0.3902439024390244,1985.0,1985.0,1.0,5.0
wingoiv01,1.0,1.0,2.0,0.5,1916.0,1916.0,1.0,7.0
winklbo99,170.0,213.0,384.0,0.4427083333333333,1973.0,1978.0,4.0,5.75
wolfji01,14.0,51.0,65.0,0.2153846153846154,1889.0,1889.0,1.0,8.0
wolveha01,50.0,102.0,153.0,0.32679738562091504,1912.0,1912.0,1.0,8.0
woodge01,67.0,55.0,125.0,0.536,1891.0,1891.0,1.0,4.0
woodji01,105.0,99.0,206.0,0.5097087378640777,1871.0,1875.0,6.0,4.833333333333333
woodwch01,78.0,84.0,162.0,0.48148148148148145,2019.0,2019.0,1.0,3.0
wotusro01,1.0,1.0,2.0,0.5,2017.0,2017.0,1.0,5.0
wrighal99,14.0,45.0,60.0,0.23333333333333334,1876.0,1876.0,1.0,7.0
wrighge01,59.0,25.0,85.0,0.6941176470588235,1879.0,1879.0,1.0,1.0
wrighha01,1225.0,885.0,2145.0,0.5710955710955711,1871.0,1893.0,24.0,2.9583333333333335
yorkru01,0.0,1.0,1.0,0.0,1959.0,1959.0,1.0,5.0
yorkto01,56.0,37.0,96.0,0.5833333333333334,1878.0,1881.0,2.0,2.5
yosted01,0.0,1.0,1.0,0.0,1963.0,1963.0,1.0,10.0
yostne01,1203.0,1341.0,2544.0,0.47287735849056606,2003.0,2019.0,16.0,3.533333333333333
youngcy01,3.0,3.0,6.0,0.5,1907.0,1907.0,1.0,7.0
youngni99,25.0,53.0,80.0,0.3125,1871.0,1873.0,3.0,6.333333333333333
zimmech01,49.0,86.0,139.0,0.35251798561151076,1903.0,1903.0,1.0,7.0
zimmedo01,885.0,858.0,1744.0,0.507454128440367,1972.0,1991.0,13.0,3.769230769230769
